time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-10T17:15:45.870Z,60.0135,-153.070833333333,0.34,-0.54,ml,4,134,,0.07,av,av91557411,2022-05-11T00:39:30.690Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.3,1.41,0.220243505686021,4,reviewed,av,av
2022-05-10T16:58:11.579Z,-6.7423,129.9141,105.83,4.4,mb,,100,1.845,0.3,us,us7000h8e0,2022-05-10T17:24:38.040Z,"Banda Sea",earthquake,9.4,8.5,0.149,15,reviewed,us,us
2022-05-10T16:41:50.575Z,38.1618,-117.8454,8.9,0.9,ml,13,179.01,0.093,0.1379,nn,nn00838621,2022-05-11T02:38:53.340Z,"34 km SE of Mina, Nevada",earthquake,,2,0.29,3,reviewed,nn,nn
2022-05-10T16:40:15.970Z,34.7371667,-119.0753333,12.33,0.84,ml,8,165,0.02387,0.15,ci,ci40255616,2022-05-10T17:21:04.195Z,"14km SSE of Pine Mountain Club, CA",earthquake,0.55,0.8,0.22,2,reviewed,ci,ci
2022-05-10T16:34:08.800Z,38.8313332,-122.800499,1.71,0.62,md,19,43,0.01062,0.02,nc,nc73731761,2022-05-10T17:07:11.864Z,"7km W of Cobb, CA",earthquake,0.2,0.46,0.05,3,automatic,nc,nc
2022-05-10T16:18:25.116Z,61.7247,-149.6691,26.7,2.3,ml,,,,0.7,ak,ak0225z9hypc,2022-05-10T16:23:26.892Z,"11 km NNW of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-10T16:04:36.250Z,44.357,-115.1863333,7.81,2.15,ml,11,82,0.824,0.22,mb,mb80545544,2022-05-10T21:57:52.430Z,"25 km NW of Stanley, Idaho",earthquake,0.48,1.2,0.162,12,reviewed,mb,mb
2022-05-10T15:56:20.141Z,57.8868,-155.7623,10.6,1.8,ml,,,,0.19,ak,ak0225z94nxp,2022-05-10T16:00:25.141Z,"85 km WNW of Karluk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-10T15:50:14.640Z,53.8658333333333,-166.857333333333,6.59,0.8,ml,10,156,,0.13,av,av91058078,2022-05-11T00:23:21.170Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.34,0.32,0.344512703283821,10,reviewed,av,av
2022-05-10T15:49:58.200Z,19.2005004882812,-155.505661010742,34.6699981689453,2.17000008,md,40,78,,0.129999995,hv,hv73008332,2022-05-10T15:53:06.290Z,"2 km W of Pāhala, Hawaii",earthquake,0.68,0.959999979,1.37,20,automatic,hv,hv
2022-05-10T15:48:27.790Z,53.8666666666667,-166.852666666667,4.74,0.05,ml,5,152,,0.05,av,av91058093,2022-05-11T00:33:54.320Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.27,0.84,0.241964922835893,6,reviewed,av,av
2022-05-10T15:43:34.470Z,35.8871667,-117.7351667,8.49,0.38,ml,15,57,0.08207,0.07,ci,ci40255584,2022-05-10T17:14:12.486Z,"16km ESE of Little Lake, CA",earthquake,0.13,0.42,0.235,6,reviewed,ci,ci
2022-05-10T15:39:06.380Z,34.0168333,-117.1166667,6.4,1.07,ml,38,60,0.01892,0.18,ci,ci40255576,2022-05-10T17:06:35.085Z,"6km SSE of Mentone, CA",earthquake,0.19,0.5,0.118,17,reviewed,ci,ci
2022-05-10T15:37:33.400Z,35.706,-117.5075,6.25,1.06,ml,21,84,0.1248,0.12,ci,ci40255568,2022-05-10T16:53:02.136Z,"12km SW of Searles Valley, CA",earthquake,0.22,0.7,0.059,5,reviewed,ci,ci
2022-05-10T15:32:02.610Z,44.3603333,-115.2068333,9.81,2.42,ml,16,83,0.838,0.26,mb,mb80545534,2022-05-10T17:58:53.861Z,"26 km NW of Stanley, Idaho",earthquake,0.64,1.18,0.172,17,reviewed,mb,mb
2022-05-10T15:31:25.674Z,62.9087,-148.3927,12,1.7,ml,,,,1.02,ak,ak0225z8zbg7,2022-05-10T15:34:12.758Z,"60 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-10T15:26:29.753Z,38.172,-117.981,2.2,0.7,ml,12,126.69,0.027,0.1802,nn,nn00838619,2022-05-11T02:38:52.367Z,"26 km SSE of Mina, Nevada",earthquake,,1.4,0.08,2,reviewed,nn,nn
2022-05-10T15:24:49.260Z,33.8415,-117.0646667,14.03,1.06,ml,47,82,0.1187,0.15,ci,ci40255552,2022-05-10T16:45:48.878Z,"9km ENE of Nuevo, CA",earthquake,0.16,0.4,0.136,24,reviewed,ci,ci
2022-05-10T15:19:12.040Z,53.8675,-166.86,-3.18,-0.49,ml,5,158,,0.09,av,av91058088,2022-05-11T00:30:48.440Z,"21 km W of Dutch Harbor, Alaska",earthquake,0.39,1.76,0.119652187668209,5,reviewed,av,av
2022-05-10T15:17:51.080Z,53.828,-166.813,3.46,-1.01,ml,4,176,,0.17,av,av91058083,2022-05-11T00:27:37.470Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.93,2.04,0.420704815968969,4,reviewed,av,av
2022-05-10T15:17:42.270Z,19.136833190918,-155.431503295898,34.8199996948242,1.86000001,md,28,174,,0.109999999,hv,hv73008322,2022-05-10T15:20:55.330Z,"8 km SE of Pāhala, Hawaii",earthquake,0.6,1.09000003,1.96000004,4,automatic,hv,hv
2022-05-10T15:17:20.480Z,53.8671666666667,-166.8605,3.75,-0.01,ml,5,158,,0.05,av,av91557356,2022-05-11T00:25:52.010Z,"21 km W of Dutch Harbor, Alaska",earthquake,0.28,0.94,0.273743639349718,5,reviewed,av,av
2022-05-10T15:16:16.178Z,16.9503,-85.5409,10,4.2,mb,,72,3.299,0.24,us,us7000h8cv,2022-05-10T16:47:01.740Z,"64 km NNE of Savannah Bight, Honduras",earthquake,7.6,2,0.305,4,reviewed,us,us
2022-05-10T15:15:07.660Z,53.8638333333333,-166.847166666667,3.89,-0.76,ml,4,148,,0.07,av,av91058073,2022-05-11T00:19:10.840Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.46,1.29,0.247344524301723,4,reviewed,av,av
2022-05-10T15:07:24.707Z,38.1234,-118.2682,13.5,0.7,ml,12,194.08,0.226,0.1108,nn,nn00838618,2022-05-11T02:38:51.408Z,"32 km SSW of Mina, Nevada",earthquake,,3.2,0.25,3,reviewed,nn,nn
2022-05-10T14:57:38.604Z,62.4894,-149.3309,15.2,1.2,ml,,,,0.39,ak,ak0225z8jhgk,2022-05-10T15:04:58.658Z,"40 km E of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-10T14:54:19.050Z,53.8666666666667,-166.856666666667,4.9,-0.33,ml,6,156,,0.09,av,av91557341,2022-05-10T23:40:45.040Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.3,0.97,0.261828625896956,6,reviewed,av,av
2022-05-10T14:23:59.880Z,38.507,-119.5322,7.7,1.5,ml,22,77.42,0.074,0.1542,nn,nn00838615,2022-05-11T02:38:50.414Z,"4 km W of Walker, California",earthquake,,1,0.2,7,reviewed,nn,nn
2022-05-10T14:21:52.010Z,61.401,-152.188166666667,9.2,-0.1,ml,4,330,,0.19,av,av91058058,2022-05-10T23:47:27.510Z,"65 km WNW of Beluga, Alaska",earthquake,2.28,4.6,0.142470316700601,4,reviewed,av,av
2022-05-10T14:14:36.939Z,13.7616,120.7526,141.65,4.5,mb,,115,9.488,0.34,us,us7000h8cm,2022-05-10T20:20:58.099Z,"10 km SSE of Hukay, Philippines",earthquake,10.1,6.1,0.079,47,reviewed,us,us
2022-05-10T14:14:09.360Z,53.8633333333333,-166.858333333333,3.82,-0.23,ml,5,157,,0.13,av,av91058068,2022-05-11T00:12:58.220Z,"21 km W of Dutch Harbor, Alaska",earthquake,0.43,1.5,0.0560858959561786,5,reviewed,av,av
2022-05-10T14:12:14.785Z,45.3184,-76.2085,6.98,2.5,ml,,71,0.732,0.29,us,us7000h8by,2022-05-11T05:48:55.040Z,"southern Ontario, Canada",earthquake,2.3,7,0.128,8,reviewed,us,us
2022-05-10T14:11:48.460Z,47.7555,-113.8008333,3.96,0.11,md,7,209,0.178,0.05,mb,mb80545529,2022-05-10T15:35:31.710Z,"19 km S of Swan Lake, Montana",earthquake,1,6.88,0.114,2,reviewed,mb,mb
2022-05-10T14:11:16.950Z,35.5248333,-117.3825,9.77,0.93,ml,19,108,0.01466,0.15,ci,ci40255528,2022-05-10T16:34:11.919Z,"27km S of Trona, CA",earthquake,0.33,0.35,0.125,10,reviewed,ci,ci
2022-05-10T13:57:46.856Z,63.1795,-151.4871,7.4,3.4,ml,,,,1,ak,ak0225z7y2j8,2022-05-10T16:45:10.040Z,"41 km SSE of Denali National Park, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-05-10T13:56:44.840Z,40.7303333,-112.071,10.17,1.2,md,13,87,0.0269,0.1,uu,uu60497147,2022-05-10T17:13:17.930Z,"3 km NE of Magna, Utah",earthquake,0.34,0.69,0.205,7,reviewed,uu,uu
2022-05-10T13:49:44.040Z,38.7751667,-122.713,1.28,-0.08,md,12,97,0.008173,0.04,nc,nc73731736,2022-05-10T19:15:52.743Z,"2km W of Anderson Springs, CA",earthquake,0.37,0.65,0.224,2,reviewed,nc,nc
2022-05-10T13:46:33.282Z,54.5628,-156.8413,31.7,2.8,ml,,,,0.73,ak,ak0225z7vuxh,2022-05-10T15:34:50.040Z,"209 km SE of Perryville, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2022-05-10T13:35:17.958Z,59.7701,-153.2983,110.2,1.6,ml,,,,0.3,ak,ak0225z7tagh,2022-05-10T13:41:40.925Z,"45 km E of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-10T13:32:32.980Z,37.2268,142.9714,10,4.6,mb,,190,3.855,0.21,us,us7000h8bh,2022-05-11T00:45:53.367Z,"176 km E of Namie, Japan",earthquake,10.3,1.9,0.244,5,reviewed,us,us
2022-05-10T13:24:00.860Z,37.1651649,-121.5541687,7.72,1.38,md,9,125,0.05777,0.06,nc,nc73731726,2022-05-10T15:47:11.344Z,"10km ENE of Morgan Hill, CA",earthquake,0.69,1.59,0.14,9,automatic,nc,nc
2022-05-10T13:22:52.450Z,63.1059,-149.584,84.6,1.9,ml,,,,0.4,ak,ak0225z7qkup,2022-05-10T13:27:30.536Z,"45 km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-10T13:19:47.093Z,40.3705,-117.063,8.9,1.6,ml,6,109.15,0.135,0.2851,nn,nn00838654,2022-05-11T02:39:14.898Z,"32 km SSW of Battle Mountain, Nevada",earthquake,,8.7,0.31,3,reviewed,nn,nn
2022-05-10T13:18:10.914Z,-17.2194,167.6107,10,5.6,mww,,63,1.805,0.65,us,us7000h8bc,2022-05-10T18:48:56.040Z,"94 km NW of Port-Vila, Vanuatu",earthquake,7.5,1.8,0.093,11,reviewed,us,us
2022-05-10T13:18:10.820Z,48.13366666666667,-121.3955,15.47,0.84,ml,8,153,0.1733,0.12,uw,uw61830077,2022-05-10T15:25:58.390Z,"20 km SE of Darrington, Washington",earthquake,0.58,1.5,0.09139627296780761,3,reviewed,uw,uw
2022-05-10T13:13:45.293Z,60.8007,-151.1641,64,1.2,ml,,,,0.04,ak,ak0225z7omv5,2022-05-10T13:16:29.716Z,"14 km NNE of Nikiski, Alaska",earthquake,,3.1,,,automatic,ak,ak
2022-05-10T13:07:29.420Z,17.9648333333333,-66.8325,11.27,2.57,md,16,168,,0.14,pr,pr71348258,2022-05-10T13:33:05.150Z,"Puerto Rico region",earthquake,0.4,0.53,0.0533452713653892,8,reviewed,pr,pr
2022-05-10T13:06:17.677Z,61.5642,-141.0936,1.4,1.7,ml,,,,0.32,ak,ak0225z7n2px,2022-05-10T13:18:16.219Z,"98 km E of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-10T13:05:37.760Z,60.1282,-140.6721,1.8,1.7,ml,,,,0.94,ak,ak0225z7mwlp,2022-05-10T13:08:07.275Z,"83 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-10T13:01:36.420Z,40.7325,-112.0711667,9.75,2.07,ml,28,53,0.02738,0.21,uu,uu60497137,2022-05-10T23:08:13.603Z,"3 km NE of Magna, Utah",earthquake,0.32,0.75,0.261,4,reviewed,uu,uu
2022-05-10T12:58:25.200Z,47.3031667,-113.8261667,16.81,-0.31,md,10,134,0.163,0.15,mb,mb80545524,2022-05-10T15:31:27.330Z,"20 km E of Saint Ignatius, Montana",earthquake,0.48,1.1,0.189,2,reviewed,mb,mb
2022-05-10T12:53:43.042Z,43.0212,-127.9485,18.51,3.4,mb,,237,2.368,0.73,us,us7000h8b7,2022-05-10T13:09:09.040Z,"283 km W of Port Orford, Oregon",earthquake,13.6,6.3,0.348,2,reviewed,us,us
2022-05-10T12:45:40.537Z,38.2483,-118.3912,7,0.8,ml,9,151.26,0.09,0.1155,nn,nn00838652,2022-05-11T02:39:10.752Z,"29 km WSW of Mina, Nevada",earthquake,,4.9,0.2,2,reviewed,nn,nn
2022-05-10T12:40:50.680Z,53.8675,-166.860333333333,5.58,-0.2,ml,6,158,,0.07,av,av91058053,2022-05-10T23:30:22.970Z,"21 km W of Dutch Harbor, Alaska",earthquake,0.28,0.74,0.295700264426116,6,reviewed,av,av
2022-05-10T12:34:09.268Z,62.8769,-149.9192,83.1,1.2,ml,,,,0.46,ak,ak0225z77mim,2022-05-10T12:36:40.440Z,"48 km N of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-10T12:26:39.940Z,39.6342,-119.8179,6,-0.3,ml,3,173.97,0.051,0.0802,nn,nn00838649,2022-05-11T02:39:09.844Z,"2 km E of Lemmon Valley, Nevada",earthquake,,10.4,0.43,2,reviewed,nn,nn
2022-05-10T12:22:30.918Z,-6.5616,35.1294,10,4.3,mb,,167,5.085,0.38,us,us7000h8b5,2022-05-10T13:01:46.040Z,"75 km S of Kintinku, Tanzania",earthquake,7.7,1.9,0.201,7,reviewed,us,us
2022-05-10T12:17:52.897Z,38.1624,-118.1696,8.9,1.2,ml,19,132.93,0.15,0.1335,nn,nn00838610,2022-05-11T02:38:38.834Z,"25 km SSW of Mina, Nevada",earthquake,,1.5,0.37,5,reviewed,nn,nn
2022-05-10T12:12:24.620Z,38.7868347,-122.7695007,1.58,1.73,md,29,85,0.01573,0.05,nc,nc73731721,2022-05-10T15:23:11.161Z,"2km NW of The Geysers, CA",earthquake,0.23,0.35,0.04,7,automatic,nc,nc
2022-05-10T12:10:42.580Z,33.7175,-116.8356667,15.42,0.99,ml,39,50,0.08786,0.12,ci,ci40255504,2022-05-10T16:23:39.560Z,"6km ESE of Valle Vista, CA",earthquake,0.2,0.35,0.152,24,reviewed,ci,ci
2022-05-10T12:05:55.025Z,-11.1362,161.7049,10,4.9,mww,,41,2.415,0.66,us,us7000h8b3,2022-05-10T20:43:06.040Z,"79 km SSW of Kirakira, Solomon Islands",earthquake,2.9,1.8,0.093,11,reviewed,us,us
2022-05-10T12:05:06.379Z,62.2647,-150.3737,11.9,0.9,ml,,,,0.72,ak,ak0225z71ehf,2022-05-10T15:02:27.593Z,"9 km SW of Trapper Creek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-05-10T11:45:39.685Z,-38.0094,175.931,296.85,4.6,mb,,72,0.438,0.97,us,us7000h8az,2022-05-10T12:51:39.040Z,"25 km NNE of Tokoroa, New Zealand",earthquake,6.5,6.6,0.272,4,reviewed,us,us
2022-05-10T11:12:32.070Z,38.8016663,-122.7718353,1.38,0.45,md,10,76,0.00953,0.02,nc,nc73731716,2022-05-10T11:50:12.545Z,"3km NNW of The Geysers, CA",earthquake,0.36,0.7,0.39,2,automatic,nc,nc
2022-05-10T11:08:14.170Z,35.6893333,-117.4851667,6.82,0.77,ml,18,154,0.1043,0.16,ci,ci40255488,2022-05-10T17:26:27.881Z,"11km SW of Searles Valley, CA",earthquake,0.35,0.71,0.065,5,reviewed,ci,ci
2022-05-10T11:06:10.510Z,17.9343333333333,-66.8571666666667,16.87,2.06,md,4,269,,0.07,pr,pr71348248,2022-05-10T12:16:14.840Z,"5 km SE of Maria Antonia, Puerto Rico",earthquake,1.19,0.66,0.0470210275263763,3,reviewed,pr,pr
2022-05-10T11:02:31.190Z,47.75,-113.8056667,1.92,-0.57,md,6,207,0.179,0.04,mb,mb80545519,2022-05-10T15:25:35.500Z,"19 km E of Finley Point, Montana",earthquake,0.61,0.71,,1,reviewed,mb,mb
2022-05-10T10:46:02.320Z,18.012,-66.8848333333333,8.69,1.94,md,4,151,,0.15,pr,pr71348238,2022-05-10T11:10:41.790Z,"1 km W of Palomas, Puerto Rico",earthquake,1.94,2.42,0.176989263390759,4,reviewed,pr,pr
2022-05-10T10:33:32.890Z,35.5035,-118.391,8.68,1.12,ml,27,66,0.1727,0.13,ci,ci40255472,2022-05-10T17:34:20.399Z,"13km SE of Bodfish, CA",earthquake,0.17,0.51,0.118,8,reviewed,ci,ci
2022-05-10T10:31:24.430Z,38.8218346,-122.8434982,2.08,0.86,md,17,67,0.006737,0.02,nc,nc73731706,2022-05-10T11:17:16.347Z,"9km WNW of The Geysers, CA",earthquake,0.24,0.48,,3,automatic,nc,nc
2022-05-10T10:30:21.990Z,18.0078333333333,-66.8233333333333,14.44,2.1,md,5,300,,0.24,pr,pr71348243,2022-05-10T11:03:00.800Z,"1 km NNW of Indios, Puerto Rico",earthquake,1.85,1.03,0.13702533628122,5,reviewed,pr,pr
2022-05-10T10:25:51.720Z,19.2596664428711,-155.422164916992,31.4500007629395,2.3,ml,41,117,,0.119999997,hv,hv73008192,2022-05-10T10:31:22.720Z,"8 km NE of Pāhala, Hawaii",earthquake,0.56,0.75,0.31,3,automatic,hv,hv
2022-05-10T10:25:15.510Z,38.4345016,-122.4901657,7.78,1.96,md,28,45,0.06242,0.15,nc,nc73731701,2022-05-10T14:11:11.644Z,"5km ENE of Kenwood, CA",earthquake,0.3,0.79,0.11,25,automatic,nc,nc
2022-05-10T10:24:13.059Z,31.67393462,-104.4180449,6.671435547,2.8,ml,11,91,0.07072623266,0.2,tx,tx2022jcmn,2022-05-10T14:24:14.471Z,"55 km S of Whites City, New Mexico",earthquake,1.3952307930000003,1.889313278,0.1,8,reviewed,tx,tx
2022-05-10T10:24:11.520Z,46.9895,-114.2335,11.98,1.08,ml,15,106,0.15,0.13,mb,mb80545494,2022-05-10T14:03:44.690Z,"2 km S of Frenchtown, Montana",earthquake,0.35,1.36,0.278,4,reviewed,mb,mb
2022-05-10T10:20:41.911Z,60.099,-151.868,77.9,1.8,ml,,,,0.37,ak,ak0225z5xtsv,2022-05-10T10:22:44.868Z,"12 km WNW of Ninilchik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-10T10:03:53.839Z,63.4339,-151.1128,1,2.6,ml,,,,0.91,ak,ak0225z5u7k0,2022-05-10T10:51:17.040Z,"32 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-10T10:00:58.550Z,38.8183327,-122.7616653,1.84,0.36,md,8,199,0.01373,0.02,nc,nc73731696,2022-05-10T10:45:13.192Z,"3km W of Cobb, CA",earthquake,0.65,0.88,,1,automatic,nc,nc
2022-05-10T09:51:48.300Z,44.5946667,-110.3275,4.89,0.85,md,9,92,0.06312,0.08,uu,uu60497127,2022-05-10T17:18:27.910Z,"51 km SE of Mammoth, Wyoming",earthquake,0.34,0.55,0.377,7,reviewed,uu,uu
2022-05-10T09:49:45.420Z,37.6176667,-118.8535,2.95,-0.16,md,7,137,0.007622,0.01,nc,nc73731691,2022-05-10T10:56:15.946Z,"11km E of Mammoth Lakes, CA",earthquake,0.95,1.14,0.175,6,reviewed,nc,nc
2022-05-10T09:46:35.810Z,36.008667,-120.5643311,3.92,0.85,md,7,110,0.02249,0.02,nc,nc73731686,2022-05-10T10:34:14.137Z,"17km NW of Parkfield, CA",earthquake,0.6,0.98,0.04,3,automatic,nc,nc
2022-05-10T09:40:19.455Z,63.1211,-150.6974,120.4,1.2,ml,,,,0.72,ak,ak0225z5gmrr,2022-05-10T09:43:27.751Z,"69 km SE of Denali National Park, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-05-10T09:38:19.551Z,38.1711,-117.8493,8.2,0.7,ml,13,143.28,0.093,0.171,nn,nn00838609,2022-05-10T19:23:36.691Z,"33 km SE of Mina, Nevada",earthquake,,2.8,0.38,2,reviewed,nn,nn
2022-05-10T09:33:18.200Z,17.7535,-66.8455,12.79,2.52,md,10,250,,0.22,pr,pr71348228,2022-05-10T10:11:55.510Z,"25 km SSE of Guánica, Puerto Rico",earthquake,0.93,0.77,0.0339631260160305,6,reviewed,pr,pr
2022-05-10T09:17:13.595Z,40.1539,-119.6037,0,0.1,ml,2,299.62,0.1,0.0048,nn,nn00838645,2022-05-11T02:39:09.022Z,"22 km N of Sutcliffe, Nevada",earthquake,,0,0.06,2,reviewed,nn,nn
2022-05-10T09:10:29.100Z,17.921,-67.1065,8.73,2.26,md,3,283,,0.1,pr,pr71348208,2022-05-10T09:53:00.940Z,"8 km SW of La Parguera, Puerto Rico",earthquake,1.7,1.76,0.0701887123183829,3,reviewed,pr,pr
2022-05-10T09:09:14.600Z,34.0325,-116.7025,11.77,0.51,ml,29,128,0.0457,0.1,ci,ci40255464,2022-05-10T17:40:57.310Z,"11km W of Morongo Valley, CA",earthquake,0.15,0.36,0.106,10,reviewed,ci,ci
2022-05-10T09:05:14.950Z,51.925,-177.6215,2.97,0.62,ml,5,187,,0.23,av,av91058048,2022-05-10T23:04:42.360Z,"68 km W of Adak, Alaska",earthquake,1.75,1.57,0.168794307920858,5,reviewed,av,av
2022-05-10T09:04:16.460Z,38.836834,-122.7856674,1.84,0.71,md,10,76,0.003977,0.02,nc,nc73731681,2022-05-10T09:53:24.913Z,"6km WNW of Cobb, CA",earthquake,0.36,0.54,0.15,2,automatic,nc,nc
2022-05-10T08:55:55.940Z,36.5603333,-121.1446686,7.06,1.7,md,11,178,0.0347,0.16,nc,nc73731671,2022-05-10T13:00:13.018Z,"3km N of Pinnacles, CA",earthquake,0.74,1.34,0.16,13,automatic,nc,nc
2022-05-10T08:55:32.817Z,54.1576,-164.6088,73.9,1.8,ml,,,,0.48,ak,ak0225z4yfwv,2022-05-10T14:59:38.118Z,"76 km E of Akutan, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2022-05-10T08:52:57.874Z,40.1591,-119.6214,5.3,0.3,ml,3,240.51,0.085,0.0075,nn,nn00838644,2022-05-11T02:39:08.340Z,"23 km N of Sutcliffe, Nevada",earthquake,,9.3,0,1,reviewed,nn,nn
2022-05-10T08:48:24.480Z,35.8278333,-117.6366667,10.95,0.8,ml,17,96,0.03403,0.06,ci,ci40255440,2022-05-10T15:51:30.375Z,"22km WNW of Searles Valley, CA",earthquake,0.11,0.21,0.162,5,reviewed,ci,ci
2022-05-10T08:45:22.670Z,19.1849994659424,-155.473159790039,35.0099983215332,1.85000002,md,40,88,,0.119999997,hv,hv73008132,2022-05-10T08:48:33.730Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.51,0.870000005,1.22000003,12,automatic,hv,hv
2022-05-10T08:42:07.246Z,-27.1087,-63.4433,579.27,5.4,mww,,31,5.081,0.88,us,us7000h8a8,2022-05-10T10:44:45.649Z,"22 km WSW of El Hoyo, Argentina",earthquake,10.5,4.8,0.048,41,reviewed,us,us
2022-05-10T08:35:56.460Z,38.7980003,-122.7511673,1.66,1.17,md,23,96,0.007173,0.03,nc,nc73731666,2022-05-10T12:05:15.652Z,"2km N of The Geysers, CA",earthquake,0.25,0.41,0.03,4,automatic,nc,nc
2022-05-10T08:34:24.480Z,38.8363342,-122.7990036,2.19,1.11,md,20,66,0.007073,0.03,nc,nc73731661,2022-05-10T11:39:14.473Z,"7km WNW of Cobb, CA",earthquake,0.21,0.45,0.07,3,automatic,nc,nc
2022-05-10T08:29:20.710Z,38.8186684,-122.8186646,2.68,0.35,md,5,188,0.008204,0,nc,nc73731656,2022-05-10T08:47:23.533Z,"7km NW of The Geysers, CA",earthquake,0.75,2.35,,1,automatic,nc,nc
2022-05-10T08:29:04.827Z,38.2458,-118.3527,9.7,-0.1,ml,8,233.12,0.12,0.1411,nn,nn00838642,2022-05-11T02:39:07.208Z,"26 km SW of Mina, Nevada",earthquake,,6.8,0,1,reviewed,nn,nn
2022-05-10T08:25:31.060Z,33.0501667,-116.354,13.62,1.11,ml,24,81,0.07571,0.15,ci,ci37416444,2022-05-10T17:55:51.719Z,"23km S of Borrego Springs, CA",earthquake,0.23,0.54,0.126,16,reviewed,ci,ci
2022-05-10T08:25:15.510Z,33.7665,-116.029,1.6,1.31,ml,38,94,0.1157,0.19,ci,ci40255424,2022-05-10T17:57:14.960Z,"16km NE of Coachella, CA",earthquake,0.25,0.46,0.131,21,reviewed,ci,ci
2022-05-10T08:20:26.220Z,35.5265,-117.3825,9.18,1.3,ml,25,91,0.01474,0.11,ci,ci40255416,2022-05-10T17:39:10.619Z,"26km S of Trona, CA",earthquake,0.2,0.3,0.169,13,reviewed,ci,ci
2022-05-10T08:16:20.591Z,37.6292,-118.1281,5.2,1.1,ml,14,135.84,0.427,0.1189,nn,nn00838606,2022-05-10T19:29:50.386Z,"6 km SW of Dyer, Nevada",earthquake,,7.6,1.21,4,reviewed,nn,nn
2022-05-10T08:11:59.077Z,35.9327,-116.9122,10.6,0.7,ml,4,212.85,0.048,0.2197,nn,nn00838638,2022-05-11T02:39:06.375Z,"48 km ENE of Searles Valley, California",earthquake,,3.1,0,1,reviewed,nn,nn
2022-05-10T08:06:48.563Z,60.8885,-148.4029,16.5,1.6,ml,,,,1.04,ak,ak0225z4nz37,2022-05-10T08:13:29.647Z,"19 km NE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-10T08:01:52.130Z,35.5235,-117.3873333,8.8,2.96,ml,50,31,0.01866,0.13,ci,ci40255408,2022-05-10T22:45:58.170Z,"27km S of Trona, CA",earthquake,0.15,0.3,0.145,23,reviewed,ci,ci
2022-05-10T07:57:45.090Z,38.8354988,-122.7850037,2.07,0.96,md,21,68,0.005083,0.02,nc,nc73731646,2022-05-10T08:32:14.432Z,"6km WNW of Cobb, CA",earthquake,0.23,0.43,0.19,3,automatic,nc,nc
2022-05-10T07:48:25.040Z,38.8209991,-122.7656631,2.25,0.96,md,18,113,0.01002,0.03,nc,nc73731641,2022-05-10T08:21:17.368Z,"4km W of Cobb, CA",earthquake,0.29,0.52,0.19,3,automatic,nc,nc
2022-05-10T07:47:34.390Z,47.1008333,-113.4931667,6.11,-0.73,md,4,183,0.089,0.1,mb,mb80545514,2022-05-10T15:22:54.920Z,"8 km S of Seeley Lake, Montana",earthquake,3.4,6.5,,1,reviewed,mb,mb
2022-05-10T07:46:58.980Z,18.002,-67.0186666666667,5.49,2.01,md,5,143,,0.1,pr,pr71348193,2022-05-10T08:06:00.760Z,"4 km NE of La Parguera, Puerto Rico",earthquake,0.47,0.98,0.0717084676128579,3,reviewed,pr,pr
2022-05-10T07:46:09.266Z,38.252,-118.3585,10.5,1.9,ml,21,70.31,0.115,0.1419,nn,nn00838600,2022-05-10T16:17:47.857Z,"26 km SW of Mina, Nevada",earthquake,,1.1,0.21,8,reviewed,nn,nn
2022-05-10T07:45:52.971Z,-55.8283,-27.1888,28.46,4.8,mb,,87,5.565,0.49,us,us7000h8af,2022-05-10T09:17:59.040Z,"South Sandwich Islands region",earthquake,11.9,3.4,0.074,56,reviewed,us,us
